#Copyright 2010, 2011, 2012 Am Faclair Beag
#
#   This program is free software: you can redistribute it and/or modify
#   it under the terms of the GNU General Public License as published by
#   the Free Software Foundation, either version 3 of the License, or
#   (at your option) any later version.
#
#   This program is distributed in the hope that it will be useful,
#   but WITHOUT ANY WARRANTY; without even the implied warranty of
#   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
#   GNU General Public License for more details.
#
#   You should have received a copy of the GNU General Public License
#   along with this program.  If not, see <http://www.gnu.org/licenses/>.
28604,"stanard, stannart, , stanaird, stannairt, , , , , , , , , stanardan, stannartan, , , , , , , , stanardaibh, stannartan, , stanardan, , , , , , , , stanardan, , , ",Common Masculine Noun
28605,feun-mòine,None
28606,"fiacaill-cùil, fiaclan-cùil, fiacaill-chùil",None
28607,"fiacaill-crìche, fiacaill-chrìche",None
28608,"fiacaill-forais, fiacaill-fhorais",None
28609,bruis-fhiaclan,None
28610,bioran-fhiaclan,None
28611,am prìomh-dheich,None
28612,"fiosgail, fhiosgail, fiosgaile, fhiosgaile, , , fiosgail, fhiosgail, fiosgail, fhiosgail, fiosgaile, fhiosgaile, fiosgail, fhiosgail, , ",Adjective
28613,"tofas, thofas, tofais, thofais, , , , , , , thofais, tofasan, thofasan, , , , , , , tofasaibh, thofasaibh, tofasan, thofasan, , , , , , , thofasan, , , ",Common Masculine Noun
28614,"braonan, bhraonan, braonain, bhraonain, , , , , , , bhraonain, braonain, bhraonain, , , , , , , braonanaibh, bhraonanaibh, braonan, bhraonan, , , , , , , bhraonana, , , ",Common Masculine Noun
28615,seantans cuspaireach,None
28616,cumadh-tìre,None
28617,turach air thearach,Adjective
28618,"fiabhrasach, fiabhrusach, fhiabhrasach, fhiabhrusach, fiabhrasaiche, fiabhrusaiche, fhiabhrasaiche, fhiabhrusaiche, , , fiabhrasach, fhiabhrasach, fiabhrasaich, fiabhrusaich, fhiabhrasaich, fhiabhrusaich, fiabhrasaiche, fhiabhrasaiche, fiabhrasaich, fhiabhrasaich, , ",Adjective
28619,"éideam, éid, éideadh, éideamaid, éidibh, éideadh, éideadh, , , , , , , , , , , , , , , , éididh, dh'éideas, éid, éid, dh'éid, do dh'éid, éidte, éidte, dh'éidinn, dh'éideadh, dh'éideamaid, éidinn, éidinn, éideadh, éideadh, éideamaid, éideamaid, éidear, éidtear, éidear, dh'éidear, éidear, éidear, dh'éideadh, do dh'éideadh, dh'éidte, dh'éidiste, dh'éidist, éidte, éidiste, éidist, éidte, éidiste, éidist, , ",Verb
28620,"dòrtadh, dhòrtadh, dòrtaidh, dhòrtaidh, , , , , , , dhòrtaidh, , , , , , , , , , , , , , , , , , , , , , ",Common Masculine Noun
28621,"lìnigeam, lìnig, lìnigeadh, lìnigeamaid, lìnigibh, lìnigeadh, lìnigeadh, , , , , , , , , , , , , , , , lìnigidh, lìnigeas, lìnig, lìnig, lìnig, do lìnig, lìnigte, lìnigte, lìniginn, lìnigeadh, lìnigeamaid, lìniginn, lìniginn, lìnigeadh, lìnigeadh, lìnigeamaid, lìnigeamaid, lìnigear, lìnigtear, lìnigear, lìnigear, lìnigear, lìnigear, lìnigeadh, do lìnigeadh, lìnigte, lìnigiste, lìnigist, lìnigte, lìnigiste, lìnigist, lìnigte, lìnigiste, lìnigist, , ",Verb
28622,"com, chom, cuim, chuim, , , , , , , , cuim, chuim, , , , , , , comaibh, chomaibh, com, chom, , , , , , , choma, , , ",Common Masculine Noun
28623,"iomlan, , iomlaine, , , , iomlan, , iomlain, , iomlaine, , iomlain, , , ",Adjective
28624,prop-leapa,Adjective
28625,cosgais uile gu léir,None
28626,suim nan sgòran,None
28627,"àirdead, , àirdeid, , , , , , , , , àirdeadan, , , , , , , , àirdeadaibh, , àirdeadan, , , , , , , , àirdeadan, , , ",Common Masculine Noun
28628,"àirdeach, , àirdiche, , , , àirdeach, , àirdich, , àirdiche, , àirdich, , , ",Adjective
28629,pòla tòtaim,Adjective
28630,long-bathair,None
28631,"neach-turais, neach-turuis, luchd-turais, luchd-turuis",None
28632,"tùr, thùr, tùir, thùir, , , , , , , thùir, tùir, thùir, , , , , , , tùraibh, thùraibh, tùr, thùr, , , , , , , thùra, , , ",Common Masculine Noun
28633,tùr thaighean,None
28634,tùr-chrann,None
28635,"rómhan, , rómhain, , , , , , , , , rómhain, , rómhanan, , , , , , rómhanaibh, , rómhanan, , , , , , , , rómhanan, , , ",Common Masculine Noun
28636,crioch a' bhaile,None
28637,meadhan a' bhaile,None
28638,"siomlaidh, shiomlaidh, siomlaidhe, shiomlaidhe, , , siomlaidh, shiomlaidh, siomlaidh, shiomlaidh, siomlaidhe, shiomlaidhe, siomlaidh, shiomlaidh, , ",Adjective
28639,dealbh-baile,None
28640,constabal-baile,None
28641,"conbhalladh, chonbhalladh, conbhallaidh, chonbhallaidh, , , , , , , chonbhallaidh, conbhallaidhean, chonbhallaidhean, , , , , , , , , conbhallaidhean, chonbhallaidhean, , , , , , , chonbhallaidhean, , , ",Common Masculine Noun
28642,"lorg, , luirg, , luirge, , , , , , , , , lorgan, , , , , , , , lorgaibh, , lorgan, , , , , , , , , , ",Common Feminine Noun
28643,"sgòrnan, , sgòrnain, , , , , , , , , sgòrnanan, , , , , , , , sgòrnanaibh, , sgòrnanan, , , , , , , , sgòrnanan, , , ",Common Masculine Noun
28644,trast-dealbh,None
28645,pàipear-comharrachaidh,None
28646,frith-rathad,Adjective
28647,deise-spòrs,None
28648,"tràchd, thràchd, tràchd, thràchd, , , , , , , , tràchdan, thràchdan, , , , , , , tràchdaibh, thràchdaibh, tràchdan, thràchdan, , , , , , , tràchdan, , , ",Common Masculine Noun
28649,"maillicheam, maillich, maillicheadh, maillicheamaid, maillichibh, maillicheadh, mailleachadh, mhailleachadh, , , , , , , , , , , , , , , maillichidh, mhaillicheas, maillich, mhaillich, mhaillich, do mhaillich, maillichte, mhaillichte, mhaillichinn, mhaillicheadh, mhaillicheamaid, maillichinn, mhaillichinn, maillicheadh, mhaillicheadh, maillicheamaid, mhaillicheamaid, maillichear, maillichtear, maillichear, mhaillichear, maillichear, mhaillichear, mhaillicheadh, do mhaillicheadh, mhaillichte, mhaillichiste, mhaillichist, maillichte, maillichiste, maillichist, mhaillichte, mhaillichiste, mhaillichist, , ",Verb
28650,slighe-mhalairt,None
28651,"luchd-malairt, neach-malairt",None
28652,"dualchas, dhualchas, dualchais, dhualchais, , , , , , , dhualchais, dualchasan, dhualchasan, , , , , , , dualchasaibh, dhualchasaibh, dualchasan, dhualchasan, , , , , , , dhualchasan, , , ",Common Masculine Noun
28653,"beul, bheul, beòil, bheòil, , , , , , , bheòil, beòil, bheòil, , , , , , , beulaibh, bheulaibh, beul, beul, , , , , , , bheula, , , ",Common Masculine Noun
28654,"dùthchasach, dùchasach, dhùthchasach, dhùchasach, dùthchasaiche, dùchasaiche, dhùthchasaiche, dhùchasaiche, , , dùthchasach, dhùthchasach, dùthchasaich, dùchasaich, dhùthchasaich, dhùchasaich, dùthchasaiche, dhùthchasaiche, dùthchasaich, dhùthchasaich, , ",Adjective
28655,òran anns an t-seann-nòs,None
28656,"tradaiseantas, thradaiseantas, tradaiseantais, thradaiseantais, , , , , , , thradaiseantais, tradaiseantasan, thradaiseantasan, , , , , , , tradaiseantasaibh, thradaiseantasaibh, tradaiseantasan, thradaiseantasan, , , , , , , thradaiseantasan, , , ",Common Masculine Noun
28657,"tradaiseantach, thradaiseantach, tradaiseantaich, thradaiseantaich, , , , , , , thradaiseantaich, tradaiseantaich, thradaiseantaich, , , , , , , tradaiseantachaibh, thradaiseantachaibh, tradaiseantach, thradaiseantach, , , , , , , thradaiseantacha, , , ",Common Masculine Noun
28658,"seanchaidh, seanachaidh, sheanchaidh, sheanachaidh, seanchaidh, sheanchaidh, , , , , , , sheanchaidh, seanchaidhean, seanachaidhean, sheanchaidhean, sheanachaidhean, , , , , , , seanchaidhibh, seanachaidhibh, sheanchaidhibh, sheanachaidhibh, seanchaidhean, sheanchaidhean, , , , , , , sheanchaidhean, , , ",Common Masculine Noun
28659,"trafaig, thrafaig, trafaig, thrafaig, trafaige, thrafaige, , , , , , , thrafaig, , , , , , , , , , , , , , , , , , , , , ",Common Feminine Noun
28660,"traidseadaidh, thraidseadaidh, traidseadaidh, thraidseadaidh, traidseadaidhe, thraidseadaidhe, , , , , , , thraidseadaidh, traidseadaidhean, thraidseadaidhean, , , , , , , , , traidseadaidhean, thraidseadaidhean, , , , , , , , , ",Common Feminine Noun
28661,"cnuimheach, chnuimheach, cnuimhiche, chnuimhiche, , , cnuimheach, chnuimheach, cnuimhich, chnuimhich, cnuimhiche, chnuimhiche, cnuimhich, chnuimhich, , ",Adjective
28662,"bròn-chomadaidh, bhròn-chomadaidh, bròn-chomadaidh, bhròn-chomadaidh, , , , , , , bhròn-chomadaidh, bròn-chomadaidhean, bhròn-chomadaidhean, , , , , , , , , bròn-chomadaidhean, bhròn-chomadaidhean, , , , , , , bhròn-chomadaidhean, , , ",Common Masculine Noun
28663,"trèilear, thrèilear, trèileir, thrèileir, , , , , , , thrèileir, trèilearan, thrèilearan, , , , , , , trèilearaibh, thrèilearaibh, trèilearan, thrèilearan, , , , , , , thrèilearan, , , ",Common Masculine Noun
28664,"trèan, trèana, thrèan, thrèana, trèin, thrèin, trèan, trèana, thrèan, thrèana, , , , , , , thrèan, thrèana, trèanaichean, thrèanaichean, , , , , , , trèanaibh, thrèanaibh, trèanaichean, thrèanaichean, , , , , , , thrèanaichean, , ",Common Feminine Noun
28665,"brathadair, bhrathadair, brathadair, bhrathadair, , , , , , , bhrathadair, brathadairean, bhrathadairean, , , , , , , brathadairibh, bhrathadairibh, brathadairean, bhrathadairean, , , , , , , bhrathadairean, , , ",Common Masculine Noun
28666,"tàmhadair, thàmhadair, tàmhadair, thàmhadair, , , , , , , thàmhadair, tàmhadairean, thàmhadairean, , , , , , , tàmhadairibh, thàmhadairibh, tàmhadairean, thàmhadairean, , , , , , , thàmhadairean, , , ",Common Masculine Noun
28667,tha an litir seo 'ga sheòladh thugam 'nam aonar,Adjective
28668,"sgrìobhadair, , sgrìobhadair, , , , , , , , , sgrìobhadairean, , , , , , , , sgrìobhadairibh, , sgrìobhadairean, , , , , , , , sgrìobhadairean, , , ",Common Masculine Noun
28669,"trasduchtair, thrasduchtair, trasduchtair, thrasduchtair, , , , , , , thrasduchtair, trasduchtairean, thrasduchtairean, , , , , , , trasduchtairibh, thrasduchtairibh, trasduchtairean, thrasduchtairean, , , , , , , thrasduchtairean, , , ",Common Masculine Noun
28670,"cràin, chràin, cràin, chràin, cràine, chràine, , , , , , , chràin, cràintean, chràintean, , , , , , , cràinibh, chràinibh, cràintean, chràintean, , , , , , , chràintean, , ",Common Feminine Noun
28671,"cnacaireachd, cracaireachd, chnacaireachd, chracaireachd, cnacaireachd, chnacaireachd, cnacaireachd, chnacaireachd, , , , , , , chnacaireachd, cnacaireachdan, cracaireachdan, chnacaireachdan, chracaireachdan, , , , , , , cnacaireachdaibh, chnacaireachdaibh, cnacaireachdan, chnacaireachdan, , , , , , , chnacaireachdan, , ",Common Feminine Noun
28672,"eadar-shiùbhlach, , eadar-shiùbhlaiche, , , , eadar-shiùbhlach, , eadar-shiùbhlaich, , eadar-shiùbhlaiche, , eadar-shiùbhlaich, , , ",Adjective
28673,"aisigeach, , aisigiche, , , , aisigeach, , aisigich, , aisigiche, , aisigich, , , ",Adjective
28674,"eadar-theangaicheam, eadar-theangaich, eadar-theangaicheadh, eadar-theangaicheamaid, eadar-theangaichibh, eadar-theangaicheadh, eadar-theangachadh, , , , , , , , , , , , , , , , eadar-theangaichidh, dh'eadar-theangaicheas, eadar-theangaich, eadar-theangaich, dh'eadar-theangaich, do dh'eadar-theangaich, eadar-theangaichte, eadar-theangaichte, dh'eadar-theangaichinn, dh'eadar-theangaicheadh, dh'eadar-theangaicheamaid, eadar-theangaichinn, eadar-theangaichinn, eadar-theangaicheadh, eadar-theangaicheadh, eadar-theangaicheamaid, eadar-theangaicheamaid, eadar-theangaichear, eadar-theangaichtear, eadar-theangaichear, dh'eadar-theangaichear, eadar-theangaichear, eadar-theangaichear, dh'eadar-theangaicheadh, do dh'eadar-theangaicheadh, dh'eadar-theangaichte, dh'eadar-theangaichiste, dh'eadar-theangaichist, eadar-theangaichte, eadar-theangaichiste, eadar-theangaichist, eadar-theangaichte, eadar-theangaichiste, eadar-theangaichist, , ",Verb
28675,"eadar-theangachadh, , eadar-theangachaidh, , , , , , , , , eadar-theangachaidhean, , , , , , , , eadar-theangachadhaibh, , eadar-theangachaidhean, , , , , , , , eadar-theangachaidhean, , , ",Common Masculine Noun
28676,"faoineag, fhaoineag, faoineig, fhaoineig, faoineige, fhaoineige, , , , , , , fhaoineag, faoineagan, fhaoineagan, , , , , , , faoineagaibh, fhaoineagaibh, faoineagan, fhaoineagan, , , , , , , fhaoineagan, , ",Common Feminine Noun
28677,"trìd-dhealras, thrìd-dhealras, trìd-dhealrais, thrìd-dhealrais, , , , , , , thrìd-dhealrais, trìd-dhealrasan, thrìd-dhealrasan, , , , , , , trìd-dhealrasaibh, thrìd-dhealrasaibh, trìd-dhealrasan, thrìd-dhealrasan, , , , , , , thrìd-dhealrasan, , , ",Common Masculine Noun
28678,"trìd-dhealrach, thrìd-dhealrach, trìd-dhealraiche, thrìd-dhealraiche, , , trìd-dhealrach, thrìd-dhealrach, trìd-dhealraich, thrìd-dhealraich, trìd-dhealraiche, thrìd-dhealraiche, trìd-dhealraich, thrìd-dhealraich, , ",Adjective
28679,tar-imrich,None
28680,"tar-nàiseanta, thar-nàiseanta, tar-nàiseanta, thar-nàiseanta, , , tar-nàiseanta, thar-nàiseanta, tar-nàiseanta, thar-nàiseanta, tar-nàiseanta, thar-nàiseanta, tar-nàiseanta, thar-nàiseanta, , ",Adjective
28681,trìd-shoillse,None
28682,"nimhneach, , nimhniche, , , , nimhneach, , nimhnich, , nimhniche, , nimhnich, , , ",Adjective
28683,trìd-shoilleireachd,None
28684,"tar-analachadh, thar-analachadh, tar-analachaidh, thar-analachaidh, , , , , , , thar-analachaidh, tar-analachaidhean, thar-analachaidhean, , , , , , , , , tar-analachaidhean, thar-analachaidhean, , , , , , , thar-analachaidhean, , , ",Common Masculine Noun
28685,"saodachadh, shaodachadh, saodachaidh, shaodachaidh, , , , , , , shaodachaidh, saodachaidhean, shaodachaidhean, , , , , , , saodachadhaibh, shaodachadhaibh, saodachaidhean, shaodachaidhean, , , , , , , shaodachaidhean, , , ",Common Masculine Noun
28686,ri mo mhaireann,None
28687,ceann-saighde,None
28688,"faoisid, faoiseid, fhaoisid, fhaoiseid, faoisid, fhaoisid, faoiside, faoiseide, fhaoiside, fhaoiseide, , , , , , , fhaoisid, faoisidean, faoiseidean, fhaoisidean, fhaoiseidean, , , , , , , faoisidibh, fhaoisidibh, faoisidean, fhaoisidean, , , , , , , , , ",Common Feminine Noun
28689,"sguain, , sguain, , sguaine, , , , , , , , , sguainean, , , , , , , , sguainibh, , sguainean, , , , , , , , , , ",Common Feminine Noun
28690,companaidh siubhail,None
28691,ionad-siubhail,None
28692,"luchd-siubhail, neach-siubhail",None
28693,cunntas-siubhail,None
28694,"ionmhas, , ionmhais, , , , , , , , , ionmhasan, , , , , , , , ionmhasaibh, , ionmhasan, , , , , , , , ionmhasan, , , ",Common Masculine Noun
28695,sireadh-ionmhais,None
28696,"làimhseachadh, , làimhseachaidh, , , , , , , , , làimhseachaidhean, , , , , , , , làimhseachadhaibh, , làimhseachaidhean, , , , , , , , làimhseachaidhean, , , ",Common Masculine Noun
28697,"fiùisean, fhiùisean, fiùisein, fhiùisein, , , , , , , fhiùisein, fiùiseanan, fhiùiseanan, , , , , , , fiùiseanaibh, fhiùiseanaibh, fiùisein, fhiùisein, , , , , , , fhiùisein, , , ",Common Masculine Noun
28698,Cùmhnant Dhùn Éideann,Adjective
28699,"trìobailte, thrìobailte, trìobailte, thrìobailte, , , trìobailte, thrìobailte, trìobailte, thrìobailte, trìobailte, thrìobailte, trìobailte, thrìobailte, , ",Adjective
28700,"dorradas, dhorradas, dorradais, dhorradais, , , , , , , dhorradais, dorradasan, dhorradasan, , , , , , , dorradasaibh, dhorradasaibh, dorradasan, dhorradasan, , , , , , , dhorradasan, , , ",Common Masculine Noun
28701,sìor-ghorm,None
28702,"fa dheòigh, fa dheòidh, ",Other (create single empty record)
28703,"dorran, dhorran, dorrain, dhorrain, , , , , , , dhorrain, dorrain, dhorrain, dorranan, dhorranan, , , , , dorranaibh, dhorranaibh, dorran, dhorran, , , , , , , dhorrana, , , ",Common Masculine Noun
28704,snodhach-beithe,None
28705,stoc a' ghaothaire,Adjective
28706,frith-chidsin,Adjective
28707,"criothnachadh, chriothnachadh, criothnachaidh, chriothnachaidh, , , , , , , chriothnachaidh, criothnachaidhean, chriothnachaidhean, , , , , , , , , criothnachaidhean, chriothnachaidhean, , , , , , , chriothnachaidhean, , , ",Common Masculine Noun
28708,"trainnse, thrainnse, trainnse, thrainnse, trainnse, thrainnse, , , , , , , thrainnse, trainnsean, thrainnsean, , , , , , , trainnseibh, thrainnseibh, trainnsean, thrainnsean, , , , , , , , , ",Common Feminine Noun
28709,"bèis, bhèis, bèise, bhèise, , , bèise, bhèise, bèis, bhèis, bèise, bhèise, bèis, bhèis, , ",Adjective
28710,chan eil mise a' dol 'na ghaoth,None
28711,"farsaing, farsuing, farsainn, farsuinn, fairsing, fharsaing, fharsuing, fharsainn, fharsuinn, fhairsing, farsainge, farsuinge, farsainne, farsuinne, fairsinge, fharsainge, fharsuinge, fharsainne, fharsuinne, fhairsinge, , , farsaing, fharsaing, farsaing, fharsaing, farsainge, fharsainge, farsaing, fharsaing, , ",Adjective
28712,Triantan Shuranam-Guidheàna,None
28713,tha i snasail gu leòr a-nis,Adjective
28714,"Pearsach, Phearsach, Pearsaiche, Phearsaiche, , , Pearsach, Phearsach, Pearsaich, Phearsaich, Pearsaiche, Phearsaiche, Pearsaich, Phearsaich, , ",Adjective
28715,Triantan na h-Aibhne Ùire,None
28716,"duibhre, dhuibhre, duibhre, dhuibhre, duibhre, dhuibhre, , , , , , , dhuibhre, , , , , , , , , , , , , , , , , , , , , ",Common Feminine Noun
28717,"lomarra, , lomarra, , , , lomarra, , lomarra, , lomarra, , lomarra, , , ",Adjective
28718,carragh triantanachaidh,None
28719,puing triantanachaidh,None
28720,"treubh, threubh, tréibh, thréibh, tréibh, thréibh, treubha, threubha, , , , , threubh, treubhan, threubhan, treubhachan, threubhachan, , , , , treubhaibh, threubhaibh, treubhan, threubhan, , , , , , , threubhan, , ",Common Feminine Noun
28721,"roghainneach, , roghainniche, , , , roghainneach, , roghainnich, , roghainniche, , roghainnich, , , ",Adjective
28722,leas-abhainn,None
28723,leas-eigh-shruth,None
28724,leas-shruth,None
28725,leas-ghleann,None
28726,fèith thrì-cheannach,None
28727,"trìmearan, thrìmearan, trìmearain, thrìmearain, , , , , , , thrìmearain, trìmearanan, thrìmearanan, , , , , , , trìmearanaibh, thrìmearanaibh, trìmearanan, thrìmearanan, , , , , , , thrìmearanan, , , ",Common Masculine Noun
28728,"trì-ainmeach, thrì-ainmeach, trì-ainmiche, thrì-ainmiche, , , trì-ainmeach, thrì-ainmeach, trì-ainmich, thrì-ainmich, trì-ainmiche, thrì-ainmiche, trì-ainmich, thrì-ainmich, , ",Adjective
28729,leum trìbilte,Adjective
28730,"trì-fillteach, thrì-fillteach, trì-filltich, thrì-filltich, , , , , , , thrì-filltich, trì-filltich, thrì-filltich, , , , , , , trì-fillteachaibh, thrì-fillteachaibh, trì-fillteach, thrì-fillteach, , , , , , , thrì-fillteacha, , , ",Common Masculine Noun
28731,taic thrì-chasach,None
28732,trì-chòmhla,None
28733,Tropaig a' Phartain,None
28734,Tropaig a' Ghobhair,None
28735,"tropaigeach, thropaigeach, tropaigiche, thropaigiche, , , tropaigeach, thropaigeach, tropaigich, thropaigich, tropaigiche, thropaigiche, tropaigich, thropaigich, , ",Adjective
28736,dreimire tropaigeach,None
28737,raon-feòir tropaigeach,None
28738,coille-uisge thropaigeach,None
28739,"tropaig, thropaig, tropaig, thropaig, tropaige, thropaige, , , , , , , thropaig, tropaigean, thropaigean, , , , , , , tropaigibh, thropaigibh, tropaigean, thropaigean, , , , , , , , , ",Common Feminine Noun
28740,tropo-speur,None
28741,"troch, throch, trocha, throcha, , , , , , , , trochan, throchan, , , , , , , trochaibh, throchaibh, trochan, throchan, , , , , , , throchan, , , ",Common Masculine Noun
28742,lag de bhrùthadh ìosal,None
28743,"lioghan, leoghan, , lioghain, leoghain, , , , , , , , , lioghain, , , , , , , , lioghanaibh, leoghanaibh, , lioghan, , , , , , , , lioghana, leoghana, , , ",Common Masculine Noun
28744,tuathanach truca,None
28745,"grèata, ghrèata, grèata, ghrèata, , , , , , , ghrèata, grèatan, ghrèatan, , , , , , , grèataibh, ghrèataibh, grèatan, ghrèatan, , , , , , , ghrèatan, , , ",Common Masculine Noun
28746,spor buntach,Adjective
28747,roth-tomhais,None
28748,stoc an fheadain,Adjective
28749,prìomh-rathad,None
28750,"tiùb, thiùb, tiùib, thiùib, , , , , , , thiùib, tiùbaichean, thiùbaichean, , , , , , , tiùbaibh, thiùbaibh, tiùbaichean, thiùbaichean, , , , , , , thiùbaichean, , , ",Common Masculine Noun
28751,cnap-shùil,None
28752,"topanach, thopanach, topanaiche, thopanaiche, , , topanach, thopanach, topanaich, thopanaich, topanaiche, thopanaiche, topanaich, thopanaich, , ",Adjective
28753,"car-thiormaichear, char-thiormaichear, car-thiormaicheir, char-thiormaicheir, , , , , , , char-thiormaicheir, car-thiormaichearan, char-thiormaichearan, , , , , , , car-thiormaichearaibh, char-thiormaichearaibh, car-thiormaichearan, char-thiormaichearan, , , , , , , car-thiormaichearan, , , ",Common Masculine Noun
28754,"cogail, chogail, cogaile, chogaile, , , cogail, chogail, cogail, chogail, cogaile, chogaile, cogail, chogail, , ",Adjective
28755,"tundra, thundra, tundra, thundra, , , , , , , thundra, tundrathan, thundrathan, , , , , , , , , tundrathan, thundrathan, , , , , , , , , , ",Common Masculine Noun
28756,"binn, bhinn, binne, bhinne, , , binne, bhinne, binn, bhinn, binne, bhinne, binn, bhinn, , ",Adjective
28757,"tungstan, thungstan, tungstain, thungstain, , , , , , , thungstain, , , , , , , , , , , , , , , , , , , , , , ",Common Masculine Noun
28758,"gleusadh, ghleusadh, gleusaidh, ghleusaidh, , , , , , , ghleusaidh, , , , , , , , , , , , , , , , , , , , , , ",Common Masculine Noun
28759,gobhal-gleusaidh,None
28760,"tunail, thunail, tunail, thunail, tunaile, thunaile, , , , , , , thunail, tunailean, thunailean, , , , , , , tunailibh, thunailibh, tunailean, thunailean, , , , , , , , , ",Common Feminine Noun
28761,"turbain, thurbain, turbain, thurbain, turbaine, thurbaine, , , , , , , thurbain, turbainean, thurbainean, , , , , , , turbainibh, thurbainibh, turbainean, thurbainean, , , , , , , , , ",Common Feminine Noun
28762,cearc Fhrangach,None
28763,"fòir, fhòir, fòir, fhòir, fòire, fhòire, , , , , , , fhòir, , , , , , , , , , , , , , , , , , , , , ",Common Feminine Noun
28764,cuairt iomlan,None
28765,do chuairt,None
28766,tionndaidh le 90 ìre,None
28767,puing tionndaidh,Adjective
28768,"cuartan, chuartan, cuartain, chuartain, , , , , , , chuartain, cuartanan, chuartanan, , , , , , , cuartanaibh, chuartanaibh, cuartanan, chuartanan, , , , , , , chuartanan, , , ",Common Masculine Noun
28769,"tosgam, tosg, tosgadh, tosgamaid, tosgaibh, tosgadh, tosgadh, thosgadh, , , , , , , , , , , , , , , tosgaidh, thosgas, tosg, thosg, thosg, do thosg, tosgta, thosgta, thosgainn, thosgadh, thosgamaid, tosgainn, thosgainn, tosgadh, thosgadh, tosgamaid, thosgamaid, tosgar, tosgtar, tosgar, thosgar, tosgar, thosgar, thosgadh, do thosgadh, thosgte, thosgaiste, thosgaist, tosgte, tosgaiste, tosgaist, thosgte, thosgaiste, thosgaist, , ",Verb
28770,"greimiche, ghreimiche, greimiche, ghreimiche, , , , , , , ghreimiche, greimichean, ghreimichean, , , , , , , greimicheibh, ghreimicheibh, greimichean, ghreimichean, , , , , , , ghreimichean, , , ",Common Masculine Noun
28771,"dà-dheugamh, dhà-dheugamh, dà-dheugaimh, dhà-dheugaimh, , , , , , , dhà-dheugaimh, dà-dheugamhan, dhà-dheugamhan, , , , , , , dà-dheugamhaibh, dhà-dheugamhaibh, dà-dheugamhan, dhà-dheugamhan, , , , , , , dhà-dheugamhan, , , ",Common Masculine Noun
28772,dà uair,None
28773,"ciaradh, chiaradh, ciaraidh, chiaraidh, , , , , , , chiaraidh, ciaraidhean, chiaraidhean, , , , , , , ciaradhaibh, chiaradhaibh, ciaraidhean, chiaraidhean, , , , , , , chiaraidhean, , , ",Common Masculine Noun
28774,"caomhantach, caomhntach, chaomhantach, chaomhntach, caomhantaiche, caomhntaiche, chaomhantaiche, chaomhntaiche, , , caomhantach, chaomhantach, caomhantaich, caomhntaich, chaomhantaich, chaomhntaich, caomhantaiche, chaomhantaiche, caomhantaich, chaomhantaich, , ",Adjective
28775,"snìomh, shnìomh, snìomha, shnìomha, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",Common Masculine Noun
28776,"toinnte, thoinnte, toinnte, thoinnte, , , toinnte, thoinnte, toinnte, thoinnte, toinnte, thoinnte, toinnte, thoinnte, , ",Adjective
28777,"toirpead, thoirpead, toirpeid, thoirpeid, , , , , , , thoirpeid, toirpeadan, thoirpeadan, , , , , , , toirpeadaibh, thoirpeadaibh, toirpeadan, thoirpeadan, , , , , , , toirpeadan, , , ",Common Masculine Noun
28778,forsa toinneimh,None
28779,inneal dà ìre,Adjective
28780,"dà-shreathach, dhà-shreathach, dà-shreathaiche, dhà-shreathaiche, , , dà-shreathach, dhà-shreathach, dà-shreathaich, dhà-shreathaich, dà-shreathaiche, dhà-shreathaiche, dà-shreathaich, dhà-shreathaich, , ",Adjective
28781,clàr dà-fhillte,None
28782,clò-sgrìobh,Verb
28783,"clò-sgrìobhte, chlò-sgrìobhte, clò-sgrìobhte, chlò-sgrìobhte, , , clò-sgrìobhte, chlò-sgrìobhte, clò-sgrìobhte, chlò-sgrìobhte, clò-sgrìobhte, chlò-sgrìobhte, clò-sgrìobhte, chlò-sgrìobhte, , ",Adjective
28784,clò-sgrìobhainn,Adjective
28785,clò-sgrìobhan,None
28786,"clò-sgrìobhaiche, chlò-sgrìobhaiche, clò-sgrìobhaiche, chlò-sgrìobhaiche, , , , , , , chlò-sgrìobhaiche, clò-sgrìobhaichean, chlò-sgrìobhaichean, , , , , , , clò-sgrìobhaicheibh, chlò-sgrìobhaicheibh, clò-sgrìobhaichean, chlò-sgrìobhaichean, , , , , , , chlò-sgrìobhaichean, , , ",Common Masculine Noun
28787,bonn-cruaidh,None
28788,bonn-bog,None
28789,"ultra-sonach, , ultra-sonaiche, , , , ultra-sonach, , ultra-sonaich, , ultra-sonaiche, , ultra-sonaich, , , ",Adjective
28790,"os-phurpaidh, , os-phurpaidhe, , , , os-phurpaidh, , os-phurpaidh, , os-phurpaidhe, , os-phurpaidh, , , ",Adjective
28791,"imleag, , imleig, , imleige, , , , , , , , , imleagan, , , , , , , , imleagaibh, , imleagan, , , , , , , , , , ",Common Feminine Noun
28792,sgàilean-uisge,None
28793,"aon-toileas, , aon-toileis, , , , , , , , , aon-toileasan, , , , , , , , aon-toileasaibh, , aon-toileasan, , , , , , , , aon-toileasan, , , ",Common Masculine Noun
28794,"aon-toileach, , aon-toiliche, , , , aon-toileach, , aon-toilich, , aon-toiliche, , aon-toilich, , , ",Adjective
